word;nSub;ValenceM;ValenceSD;ArousalM;ArousalSD;HappyM;HappySD;AngerM;AngerSD;SadM;SadSD;FearM;FearSD;DisgustM;DisgustSD;ConcretenessM;ConcretenessSD
KIRILMIŞ;36;4.305555556;2.964739877;5.638888889;2.153439478;13.11764706;21.52766325;52.60606061;33.05671206;65.91428571;31.55142528;39.78125;32.99729644;18.90625;28.70580404;49.65625;35.41697185
YOĞUNLAŞMAK;36;6.055555556;1.655198641;5.027777778;2.261303178;43.5;33.83128073;17.20689655;28.04509037;19.44827586;29.57627694;20.24137931;28.78945141;19;30.40324231;25.96969697;27.66144073
TABAKA;39;5.128205128;1.837897643;3.256410256;2.499662595;6.375;18.6197086;8.6875;21.20930639;7.09375;16.98074692;5.8125;14.41199657;19.03030303;32.24077857;79.6;30.13713754
KESİM;39;4.358974359;1.307612921;3.717948718;1.918726523;20.09375;26.72845454;16.25806452;24.24591751;19.33333333;25.89412573;22.75;27.90768191;19.03125;28.57416426;56.91428571;31.03069773
VATANSEVER;39;5.948717949;2.564419683;5.051282051;2.799893964;52.65625;40.76969888;22.22580645;30.39156646;22.36666667;31.61239754;25.51612903;29.81707673;19.03333333;33.10118587;32.52941176;34.54047717
ÇALIŞKAN;37;6.783783784;2.109964917;5.378378378;2.384572537;64.21212121;27.98074961;22.61290323;27.57254361;25.74193548;29.475377;29.5625;31.68182292;19.03333333;24.37704309;49.57575758;28.57777797
HARİTA;33;4.939393939;1.599597487;3.757575758;2.345611634;15.75862069;24.24967625;20.34482759;30.85597402;17.39285714;29.24777837;22.5862069;32.25624772;19.03571429;31.90551113;84.78787879;25.04840012
TARAK;40;5.153846154;1.308644569;3.666666667;2.251705007;21.86666667;28.58108047;13.62068966;24.60751017;14.4137931;24.72927305;12.55172414;23.08460558;19.11111111;29.13144393;93.87878788;11.50749097
YOLCULUK;38;6.432432432;1.787930842;5.783783784;2.34680794;70.70588235;21.95660929;16.25806452;23.45629658;28.29032258;29.56934623;28.06451613;27.46869186;19.125;31.33147444;65.13888889;30.91754267
FAR;38;5.368421053;1.478148086;3.973684211;2.14963029;30.0625;30.35801164;13.63333333;24.03228193;14.93333333;28.08353713;17.13793103;25.86327255;19.13793103;30.14811548;91;19.48185969
SANIK;37;5.216216216;2.451021727;4.216216216;2.334941531;7;15.11857892;38.23333333;33.51138081;41.5;32.19098102;49;36.15579316;19.13793103;26.23346301;71.3030303;26.26961749
ACIMA;36;4;2.461126339;5.028571429;2.695155941;6.363636364;12.36127568;34.83870968;38.86223254;75.53125;27.05667215;27.51612903;33.44734266;19.15625;28.97953602;20.17142857;25.91330083
KAMYON;36;4.371428571;1.415995062;3.857142857;2.211505438;16.64285714;24.61889411;13.25925926;22.86346194;11.18518519;19.74654213;18.25925926;26.76477679;19.18518519;28.53747474;89;18
TERLİK;39;5;1.914854216;3.972972973;2.671729428;33.44827586;33.71157729;14.96296296;25.83450507;8.384615385;17.66822441;16.15384615;26.61682522;19.18518519;29.15348909;88.81818182;21.42203093
BOĞULMAK;42;1.547619048;1.310415703;6.476190476;2.587381153;3.736842105;10.6407788;35.75;34.23980557;71.84210526;30.73032336;80.12195122;24.53894366;19.18918919;29.42678092;69.47368421;26.92405419
KUTSAMA;30;4.466666667;1.591644852;4.4;2.044336162;28.25;30.56461438;21.13043478;33.50753558;21.95652174;33.0364513;22.45833333;33.37140036;19.20833333;33.26439429;24.2962963;25.72011307
TOPUK;35;4.885714286;1.231245868;3.857142857;2.03126818;19.89655172;28.44838036;8;17.34438198;7.933333333;17.44139613;12.93333333;23.87168765;19.23333333;27.24940155;90.9;14.44454318
YARARSIZ;36;2.4;1.09006206;3.742857143;2.187435473;9.151515152;15.14538133;37.42424242;30.27791099;48.87878788;31.92741531;27.15625;30.11387996;19.25;24.62230827;31.36363636;23.04183448
GÜLÜŞ;37;8.194444444;1.430673057;6.75;2.129721645;86.05714286;17.39327601;12.26470588;20.33851224;12.73529412;22.78397739;13.76470588;21.67956561;19.26470588;28.27710159;48;36.79262113
BOŞANMA;35;4.6;2.724615461;4.685714286;2.434693223;10.5625;18.11778221;36.61290323;34.14349857;64.52941176;33.39500534;40.9;37.22193458;19.26666667;31.3125879;61.87096774;32.44969639
FAKİRLİK;36;2.194444444;1.30536135;5.138888889;2.404196067;10.73529412;19.02360388;54;36.69257183;67.18181818;31.38615792;44.36363636;35.49719899;19.28125;30.44427418;59.79411765;32.18580471
ISLIK;36;4.916666667;1.932799598;4.916666667;2.322252601;38.70967742;36.60254413;24.84375;31.79481534;16.03333333;23.63586307;15.68965517;27.14130149;19.3;32.16460895;83.19354839;22.93239245
GÜÇ;36;4.972222222;2.286433419;5.555555556;2.419497521;46.84375;35.53200227;37.1;30.64856412;16.70967742;24.64980534;40.41935484;29.5947903;19.35483871;25.61321064;26.41935484;25.22799265
SEMER;40;4.157894737;1.636184021;3.5;2.023510463;14.12903226;22.51627846;16.93333333;29.8501237;24.64516129;31.91504179;11.85714286;25.93683822;19.36666667;29.22856814;82.33333333;19.6463525
SANATÇI;37;7.485714286;1.172514356;6.085714286;1.900022114;76.25;20.56147353;21.83333333;27.25749923;30.57142857;29.52516638;16.44827586;26.06391349;19.37931034;29.19076884;72.13333333;27.15439043
POLİS;36;5.228571429;2.059207647;5.028571429;2.770492781;26.05882353;27.91105046;32.5;35.78661507;39.93939394;34.88995145;53.87878788;34.94527648;19.40625;33.93814048;86.08571429;14.75161293
MAĞLUP;35;2.371428571;1.214755223;4.542857143;2.392916718;8.793103448;11.55848269;45.96153846;31.17239903;64.93333333;26.47175897;32.85714286;31.29278024;19.44444444;23.13560914;41.09677419;34.25916407
AMBULANS;36;4.257142857;2.501092198;6.257142857;2.35575462;10.67857143;15.3310471;25.78571429;31.67351639;71.63333333;30.99441922;69.82758621;34.01267512;19.44444444;26.65063621;90.6;12.29129212
KARGO;38;5.891891892;2.038296999;5.5;2.591193878;57.2;36.11800583;20.75757576;27.84671244;12.81818182;19.43330669;12.3125;21.1331226;19.45454545;32.45101203;82.65625;26.24156931
ADAM;34;5.272727273;1.32930262;4.818181818;2.037991435;37.39130435;32.55727698;27.95833333;27.19091787;22;29.28077247;24.33333333;30.45405187;19.47826087;30.06639557;78.70967742;22.64095632
MİSAFİR;35;5.735294118;1.780514456;5.470588235;1.829643021;51.72413793;28.40258609;28.31034483;27.85306273;24.10714286;26.30214649;24.60714286;29.60898173;19.48148148;30.79631643;79.46875;23.38731994
NAMAZ;34;4.941176471;2.334733473;4.852941176;2.720654477;27.92857143;38.32794993;19.10714286;27.27275032;23.23076923;26.00662637;22.57692308;30.30138357;19.5;31.44423636;53.76923077;35.6059632
İNANÇ;40;5.846153846;2.433737234;5.974358974;2.170219241;56.5483871;34.40526966;27.06451613;30.57006759;25.3125;27.76681414;29.27586207;30.35609677;19.51612903;31.12434306;15.32352941;19.95406936
MÜKEMMELLİK;35;6.514285714;2.174334632;6.142857143;2.602519787;66.67857143;28.85474936;32.4;31.44080371;26.2;26.35356418;35;32.70270121;19.51612903;29.17404208;27.78125;29.90170388
DİZGİN;37;5.054054054;1.794218275;4;2.426703296;25.38709677;29.35379296;23.4516129;28.73886881;23.19354839;31.53983656;25.4;31.21074086;19.5483871;29.78796033;41.6969697;37.16221607
GÜDÜ;39;5.078947368;1.363254828;5.052631579;2.167915532;29.84;30.33243588;19.6;24.83445188;21;26.93547846;38.2962963;33.17646851;19.55555556;25.06043976;18.7;23.93835474
SEÇENEK;40;5.575;2.011346022;4.85;2.359378449;42.3125;33.03218128;20.46875;28.38216657;17.90909091;23.29480043;32.12121212;33.75903358;19.57575758;29.48519788;38.02631579;29.31422203
SAZLIK;40;5.743589744;1.499437591;4.102564103;2.13732336;56.25925926;33.81123231;16.4137931;21.99272159;20.66666667;28.90035933;20.44444444;25.15388536;19.59259259;28.15377999;87.09090909;14.26832952
AS;37;5.166666667;2.197401062;4.257142857;2.649559976;36;39.70755161;25.96296296;32.82878835;26.74074074;34.3125819;23.25925926;31.53824613;19.59259259;29.56643011;58.32142857;33.14396607
KABİN;33;4.65625;1.598575475;4.21875;2.166227209;22.82608696;27.4236994;23.16;33.25743025;11.69565217;23.81450052;20.65217391;30.81854326;19.66666667;29.93132236;84.79310345;22.62801568
AJAN;34;5.411764706;2.161896573;5.617647059;2.474288461;22.72;32.06441434;34.84615385;35.0516103;23.08;31.62267119;49.22222222;36.09744646;19.66666667;31.09685664;79.10714286;25.6649917
FERYAT;35;2.085714286;1.358446963;5.514285714;2.616367358;10.19354839;20.36405224;51.36666667;35.09542001;77.63636364;22.742881;67.5;28.25349536;19.69230769;30.74380488;61.79310345;33.63711737
ADAYIŞ;36;5.085714286;1.960963577;5.171428571;2.281456118;40.9;34.22879409;25.96428571;26.59641043;28.44827586;31.28165392;34.7;33.03723083;19.72413793;25.86074873;18.90625;25.96816832
CEVAP;34;4.939393939;1.886454908;5.333333333;2.101586702;42.03846154;30.201299;30.78571429;32.71465539;23.46428571;30.09427427;32.07142857;32.82718901;19.74074074;30.16441178;56.82758621;31.71532861
BAŞKALDIRI;36;5.222222222;2.508398591;6.388888889;2.54421223;45.02857143;34.81757983;67.61764706;27.50979408;39.97142857;31.96458124;53.37142857;31.00956751;19.76470588;26.89492328;51.87878788;36.03362802
TİTİZ;41;5.375;2.226731536;4.65;2.293245377;45.14705882;34.23991323;25.18918919;29.80383815;16.02777778;23.06572734;20.14285714;27.04913053;19.83783784;27.49597295;42.27027027;33.89169732
TRAVMA;35;1.5;0.788170109;5.735294118;2.51430843;4.516129032;11.14411943;36.3;34.79808754;67.48275862;31.8888927;65.5;34.01292858;19.85714286;33.03052941;36.56666667;33.80336989
BÜYÜLÜ;36;4.885714286;2.068978557;5.057142857;2.0571662;50.32142857;34.69235541;21.77272727;27.49879966;18.91304348;29.50025122;36.5;35.90125346;19.86956522;29.44533355;14.46666667;20.81897896
KUTSAL;37;5.5;2.677952309;5.527777778;2.751478679;38.25;38.22007579;20.58823529;33.37765325;19.76470588;32.22746694;31.26470588;37.20728898;19.88235294;33.04153924;19.71428571;28.71315688
AÇLIK;37;2.027027027;1.51815836;5.837837838;2.398072299;6.441176471;16.8328524;56.6969697;36.56115156;72.36363636;26.17228756;45.65625;36.17931094;19.90322581;31.94511422;61.08823529;32.42274515
ADAPTE;38;6.052631579;1.930514123;4.657894737;2.591840792;53.15625;29.20683678;17.16129032;25.07601347;23.13333333;29.64936858;33.6969697;34.54027074;19.96875;30.25321564;25.84848485;29.75117772
FİZİK;37;5.405405405;2.08778803;4.837837838;2.522273154;42.77777778;35.71403175;20.18181818;25.42938082;20.625;24.41542347;20.09375;23.0824041;19.97058824;25.39325285;62.51515152;32.96316241
BROŞÜR;39;4.815789474;1.504143164;3.447368421;1.940985657;28;28.90748791;21.55172414;27.61157393;14.63333333;22.22220594;16.89655172;28.57989407;20.03333333;29.72225839;88.4;17.12445791
BOŞALTMAK;37;4.918918919;1.831489654;4.621621622;2.691048447;35.1875;38.09024725;16.1;25.44005801;19.72413793;26.31661147;18.93103448;27.18315003;20.03448276;30.74605986;71.53333333;27.47379106
ORGAZM;38;7.263157895;1.840743248;6.947368421;2.167915532;78.71428571;27.54736181;13.87096774;27.32854666;16.71875;26.14504749;20.84375;31.63512684;20.05882353;26.07441702;50.33333333;39.26321434
GÜNAHKAR;38;2.921052632;1.950489598;5.526315789;2.688683412;13.51612903;22.41557638;32.1875;33.09267291;50.93939394;35.64752743;49.875;39.15704526;20.06451613;30.1561884;24.36363636;24.39879375
ÇORAP;38;5.5;1.484150499;3.184210526;1.813690625;41.72413793;34.19993374;5.321428571;11.43112571;6.035714286;11.98604789;5.142857143;11.82187015;20.06666667;27.13304809;90.41176471;14.23635476
OKŞAMA;38;6.473684211;2.19011097;6.684210526;2.093816677;64.91176471;34.96610276;24.06060606;32.1217794;20.3125;25.18376013;19.3030303;27.05490349;20.09090909;30.18936447;66;30.93757155
SÜLÜN;38;5.405405405;1.921507791;4.324324324;2.249123954;42.85714286;33.20164463;15.57142857;25.13582153;16.86206897;28.40488406;16.36666667;26.59852645;20.10344828;32.48993781;80.29032258;26.56463005
DÜRTÜ;36;4.939393939;1.41287371;5.454545455;2.575011033;35.46153846;35.20026224;28.92592593;30.21834125;20.34615385;26.12116737;27.15384615;32.36256147;20.14814815;28.18715434;32.23333333;36.52366577
HAYTA;39;4.621621622;1.769358819;4.621621622;2.361159689;33.75757576;30.89299102;35.91176471;29.28063549;23.88235294;27.58432219;22.96969697;30.25876407;20.15151515;27.09949401;49.3;30.60104799
KALIP;38;4.289473684;1.505088571;3.842105263;2.073335422;10.21875;15.56409096;22.84375;27.83952791;22.63333333;28.60248763;18.3125;24.83810483;20.16129032;29.2017086;53.03125;35.1131667
DUYGU;40;5.525;1.663907973;4.75;2.295480509;53.76470588;32.57909613;37.21875;32.37057044;41.78125;31.75687314;33.38709677;30.5392397;20.1875;29.75213465;20.24324324;23.80756813
HAKİM;34;5.235294118;1.81005313;4.558823529;2.687695605;29;31.35037725;19.88888889;25.93087458;22.77777778;30.66987163;31.15384615;32.25485056;20.22222222;30.45088521;71.625;30.05452035
EBLEH;40;3.72972973;1.643989873;3.594594595;2.241768392;8.2;19.25919694;18.83333333;29.22427024;22.65217391;30.97302154;11.5;24.39529534;20.28;31.66164873;35.23809524;30.71791784
ZAYIFLATMAK;34;5.242424242;2.48784926;4.363636364;2.447169051;33.93548387;37.40315092;32.20689655;31.47377515;29.12903226;32.82960243;27.35483871;32.11598604;20.29032258;28.0073723;56.6;39.31710166
SEÇKİN;36;5.416666667;2.477037401;4.666666667;1.971221521;46.6969697;34.47234838;20.87096774;30.4573384;17.55172414;26.18285454;17.76666667;25.85461119;20.3;31.52136659;39.6;32.91629312
AFALLAMA;30;3.3;1.600646421;4.766666667;1.715715058;16.15384615;21.39849024;30.34615385;28.62717912;40.88461538;32.31015558;50.08;27.88506171;20.30434783;26.9653562;27.77777778;24.79040344
DİRENÇ;33;4.515151515;2.346822481;6.151515152;1.954501409;55.57142857;31.62679194;53.39285714;28.36056115;26.85185185;26.93825376;34.60714286;31.77856171;20.44444444;26.6866912;46.48275862;29.80246956
TAVIR;38;5.131578947;1.742490492;4.342105263;2.134356233;15.63333333;24.53074543;34.90625;32.69838644;34.21212121;35.21963016;26.03225806;32.5949729;20.46875;28.246592;29.96969697;26.95190722
UTANGAÇ;41;3.682926829;1.664917782;4.512195122;2.292618058;24.36842105;22.8560963;27.43243243;30.02919;38.89189189;32.24626058;31.76315789;31.11481285;20.47368421;25.26586934;30.94871795;29.85839274
AĞABEY;39;5.675675676;2.381106816;5.189189189;2.52584241;57.125;35.16206717;26.6875;32.92654337;28;32.82013544;25.84375;28.0553708;20.48387097;31.57728188;69.79310345;30.91622241
SOĞUK;38;3.648648649;1.989084326;6.135135135;2.583732896;27.78571429;29.89284213;29.5625;33.46248501;41.26666667;32.61577081;31.12903226;32.0964608;20.5;32.22844107;71.48484848;31.00113023
ACILIK;39;4.105263158;1.782641127;4.815789474;2.669702516;18.27272727;24.78441134;22.77142857;30.12921751;24.11764706;29.07228682;21.88571429;28.24240807;20.51515152;32.25205537;60.15151515;32.27142816
ALINMAK;38;4.72972973;2.631525209;5.27027027;2.468114988;4.5;9.306097371;51.93548387;29.63999042;63.96774194;31.2084218;26.75;31.90683777;20.51724138;30.6822665;13.39393939;24.30012782
İSYANKAR;38;4.710526316;2.276886147;5.736842105;2.101276453;14.5;22.5316981;49.91428571;36.7058029;36.44117647;34.89568105;27.6;31.12517423;20.54545455;33.57369777;43.73529412;33.39688683
SPREY;35;4.914285714;1.421917276;3.714285714;2.256642855;23.14285714;30.3982386;12.10344828;21.37312202;8.655172414;15.84360137;14;22.06645806;20.6;29.56069151;90.45454545;15.6985089
ALLAH;31;5.483870968;2.730945718;5.967741935;2.613858846;43.31034483;35.84102144;29.51724138;35.18889911;26.13793103;31.41055798;52.72413793;34.08382162;20.60714286;31.71439594;19.46666667;29.9548319
TATMAK;40;6.743589744;1.250640861;5.666666667;2.485042977;64.76470588;29.8217521;9.285714286;19.70155477;13.41176471;23.96476915;17.87878788;28.75625755;20.62857143;25.18412866;67.91428571;30.42480744
YALNIZ;36;2.861111111;1.742785583;5.638888889;2.331802219;24.81818182;30.58947383;37.93548387;35.66131002;65.63636364;34.98286918;58;34.49637662;20.63333333;30.87179645;36.11764706;31.84028771
CÜRETKAR;38;4.578947368;2.035251216;5.868421053;2.429225798;38.87878788;36.44581387;29.08823529;31.34786992;15.70588235;23.98424914;22.35294118;32.17554346;20.63636364;29.93098121;30.42857143;30.5144958
ABSÜRT;35;4.6;2.032095412;4.371428571;2.170466395;31.69230769;29.63750223;18.2962963;26.48049328;20.96428571;29.35918323;10.80769231;19.6875986;20.7037037;29.90731171;30.8125;29.0154992
TETİKTE;35;3.818181818;1.793295595;5.666666667;2.025874297;10.08333333;22.59456777;36.04166667;31.92719866;28.92307692;34.36035282;60.88461538;30.06968829;20.70833333;28.83759498;57.03448276;37.03326956
ÜSLUP;40;5.473684211;1.447025693;4.815789474;2.038219456;31.4375;29.02939278;32.36363636;31.40941159;17.72727273;22.85042769;16.3125;21.78403899;20.75757576;27.52615836;31.47222222;31.89490431
BUZ;40;4.923076923;2.168975205;5.512820513;2.48015062;31;33.08025136;30.82857143;30.82635018;23.58333333;28.25534084;32.6875;32.39219091;20.76470588;27.8023967;89.75;17.6041797
GÜVENSİZ;39;1.794871795;1.151189023;4.538461538;2.845551966;1.457142857;5.564291917;44.79411765;36.19541191;53.6;34.67937173;52.3030303;39.09722245;20.76666667;26.73972034;20.36111111;30.47542596
TABUT;35;2.371428571;2.030440611;5.914285714;2.292846017;15.89285714;26.49296103;30.7037037;33.22743863;76.25806452;24.3049621;66.42857143;29.33387445;20.76923077;27.86152572;73.06451613;26.47632336
FELÇ;42;1.6;1.464100319;5.65;2.732050981;2.575757576;6.768633092;36.53125;37.25585849;84.5;22.7412987;74.73529412;26.02831654;20.80645161;31.24678048;80.05555556;24.95246274
İTİRAZ;39;4.871794872;1.962537122;5.615384615;2.266638882;30.7027027;29.69087483;49.52941176;30.27673904;32.54545455;28.90943932;30.8;25.67649417;20.84375;26.5707933;51.54054054;28.20913425
İSTİHDAM;39;5.256410256;2.086522525;4.461538462;2.553080223;41;35.3228496;26.73333333;33.48281426;20.51851852;31.27098725;26.33333333;33.53872618;20.88461538;31.47230773;52.51612903;32.01861018
PEŞİNAT;38;4.078947368;1.745752822;4.394736842;2.150291918;19.78571429;29.66274274;29.60714286;33.5099093;27.86206897;31.93936682;37.17241379;34.53059613;20.92857143;31.40762891;66.19354839;32.93571451
ÇIKINTI;37;3.837837838;1.833538072;4.405405405;2.12732826;9.642857143;15.12225313;31.06896552;31.35275225;19.33333333;29.34017985;23.03448276;32.63048833;20.92857143;29.34586673;53.43333333;39.03904618
STANDART;38;5.184210526;1.783638297;3.473684211;2.298493538;22.64516129;28.22947442;20.5;26.23221364;14.96551724;24.15645841;15.56666667;24.95883968;20.9375;28.47515895;39.16129032;31.20373565
HÜCRE;39;4.487179487;2.075823171;4.025641026;2.528648271;16.8;24.55591789;22.13333333;32.45764703;23.7;31.11951378;26.3;33.08208183;20.96774194;30.53575377;83.34285714;17.1291682
YANLIŞ;36;2.722222222;1.466017172;5.194444444;2.252864138;13.51515152;22.77487817;46.03030303;33.27769979;53.59375;31.52762166;47.38709677;34.49219952;20.96774194;27.76866804;45.58064516;31.68887733
OTEL;40;5.692307692;1.703770527;5.333333333;2.297977753;51.70588235;36.57829246;17;24.19115791;21.42857143;27.95930416;24.08823529;30.73677853;21;28.17800561;86.12820513;22.12069701
İNTİHAR;37;2.444444444;1.918994446;6.2;2.482882575;10.58823529;21.1804908;44.75;34.81101049;72.38235294;27.41931934;57.125;32.53657991;21;28.51937655;57.79411765;40.56104969
SAHİPSİZ;38;2.710526316;1.97152561;4.236842105;2.695684344;17.56666667;28.75782752;37.46666667;36.21557422;63.53125;29.74730606;49.38709677;33.94964646;21.03703704;33.19694319;37.03225806;32.00675332
